Seed,Evaluation,BestDistance
1,42200,1676.029935489676
1,42300,1676.029935489676
1,42400,1676.029935489676
1,42500,1676.029935489676
1,42600,1676.029935489676
1,42700,1676.029935489676
1,42800,1676.029935489676
1,42900,1676.029935489676
1,43000,1676.029935489676
1,43100,1676.029935489676
1,43200,1676.029935489676
1,43300,1676.029935489676
1,43400,1676.029935489676
1,43500,1676.029935489676
1,43600,1676.029935489676
1,43700,1676.029935489676
1,43800,1676.029935489676
1,43900,1676.029935489676
1,44000,1676.029935489676
1,44100,1676.029935489676
1,44200,1676.029935489676
1,44300,1676.029935489676
1,44400,1676.029935489676
1,44500,1676.029935489676
1,44600,1676.029935489676
1,44700,1676.029935489676
1,44800,1676.029935489676
1,44900,1676.029935489676
1,45000,1676.029935489676
1,45100,1676.029935489676
1,45200,1676.029935489676
1,45300,1676.029935489676
1,45400,1676.029935489676
1,45500,1676.029935489676
1,45600,1676.029935489676
1,45700,1676.029935489676
1,45800,1676.029935489676
1,45900,1676.029935489676
1,46000,1676.029935489676
1,46100,1676.029935489676
1,46200,1676.029935489676
1,46300,1676.029935489676
1,46400,1676.029935489676
1,46500,1676.029935489676
1,46600,1676.029935489676
1,46700,1676.029935489676
1,46800,1676.029935489676
1,46900,1676.029935489676
1,47000,1676.029935489676
1,47100,1676.029935489676
1,47200,1676.029935489676
1,47300,1676.029935489676
1,47400,1676.029935489676
1,47500,1676.029935489676
1,47600,1676.029935489676
1,47700,1676.029935489676
1,47800,1676.029935489676
1,47900,1676.029935489676
1,48000,1676.029935489676
