Seed,Evaluation,BestDistance
1,27500,1495.8333318473035
1,27600,1495.8333318473035
1,27700,1495.8333318473035
1,27800,1495.8333318473035
1,27900,1495.8333318473035
1,28000,1495.8333318473035
1,28100,1495.8333318473035
1,28200,1495.8333318473035
1,28300,1495.8333318473035
1,28400,1495.8333318473035
1,28500,1495.8333318473035
1,28600,1495.8333318473035
1,28700,1495.8333318473035
1,28800,1493.409020300709
1,28900,1493.409020300709
1,29000,1493.409020300709
1,29100,1493.409020300709
1,29200,1493.409020300709
1,29300,1493.409020300709
1,29400,1493.409020300709
1,29500,1493.409020300709
1,29600,1493.409020300709
1,29700,1493.409020300709
1,29800,1493.409020300709
1,29900,1448.0046064726657
1,30000,1448.0046064726657
1,30100,1448.0046064726657
1,30200,1448.0046064726657
1,30300,1448.0046064726657
1,30400,1448.0046064726657
1,30500,1448.0046064726657
1,30600,1448.0046064726657
1,30700,1448.0046064726657
1,30800,1448.0046064726657
1,30900,1448.0046064726657
1,31000,1448.0046064726657
1,31100,1448.0046064726657
1,31200,1448.0046064726657
1,31300,1448.0046064726657
1,31400,1448.0046064726657
1,31500,1441.0405691435753
1,31600,1441.0405691435753
1,31700,1441.0405691435753
1,31800,1441.0405691435753
1,31900,1441.0405691435753
1,32000,1441.0405691435753
1,32100,1441.0405691435753
1,32200,1441.0405691435753
1,32300,1441.0405691435753
1,32400,1441.0405691435753
1,32500,1441.0405691435753
1,32600,1441.0405691435753
1,32700,1441.0405691435753
1,32800,1441.0405691435753
1,32900,1441.0405691435753
1,33000,1441.0405691435753
1,33100,1441.0405691435753
1,33200,1441.0405691435753
1,33300,1441.0405691435753
1,33400,1441.0405691435753
1,33500,1441.0405691435753
1,33600,1441.0405691435753
1,33700,1420.8472445608948
1,33800,1420.8472445608948
1,33900,1420.8472445608948
1,34000,1420.8472445608948
1,34100,1420.8472445608948
1,34200,1420.8472445608948
1,34300,1420.847244560894
1,34400,1420.847244560894
1,34500,1420.847244560894
1,34600,1420.847244560894
1,34700,1420.847244560894
1,34800,1420.847244560894
1,34900,1420.847244560894
1,35000,1420.847244560894
1,35100,1420.847244560894
1,35200,1420.847244560894
1,35300,1420.847244560894
1,35400,1420.847244560894
1,35500,1420.847244560894
1,35600,1420.847244560894
1,35700,1420.847244560894
1,35800,1420.847244560894
1,35900,1420.847244560894
1,36000,1420.847244560894
1,36100,1420.847244560894
1,36200,1420.847244560894
1,36300,1420.847244560894
1,36400,1420.847244560894
1,36500,1420.847244560894
1,36600,1420.847244560894
1,36700,1420.847244560894
1,36800,1420.847244560894
1,36900,1420.847244560894
1,37000,1420.847244560894
1,37100,1420.847244560894
1,37200,1420.847244560894
1,37300,1420.847244560894
1,37400,1420.847244560894
1,37500,1420.847244560894
1,37600,1420.847244560894
1,37700,1420.847244560894
1,37800,1420.847244560894
1,37900,1420.847244560894
1,38000,1420.847244560894
1,38100,1420.847244560894
1,38200,1420.847244560894
1,38300,1420.847244560894
1,38400,1420.847244560894
1,38500,1420.847244560894
1,38600,1420.847244560894
1,38700,1420.847244560894
1,38800,1420.847244560894
1,38900,1420.847244560894
1,39000,1420.847244560894
1,39100,1420.847244560894
1,39200,1420.847244560894
1,39300,1420.847244560894
1,39400,1420.847244560894
1,39500,1420.847244560894
1,39600,1420.847244560894
1,39700,1420.847244560894
1,39800,1420.847244560894
1,39900,1420.847244560894
1,40000,1420.847244560894
1,40100,1420.847244560894
1,40200,1420.847244560894
1,40300,1420.847244560894
1,40400,1420.847244560894
1,40500,1420.847244560894
1,40600,1420.847244560894
1,40700,1420.847244560894
1,40800,1420.847244560894
1,40900,1420.847244560894
1,41000,1420.847244560894
1,41100,1420.847244560894
1,41200,1420.847244560894
1,41300,1420.847244560894
1,41400,1420.847244560894
1,41500,1420.847244560894
1,41600,1420.847244560894
1,41700,1420.847244560894
1,41800,1420.847244560894
1,41900,1420.847244560894
1,42000,1420.847244560894
1,42100,1420.847244560894
1,42200,1420.847244560894
1,42300,1420.847244560894
1,42400,1420.847244560894
1,42500,1420.847244560894
1,42600,1420.847244560894
1,42700,1420.847244560894
1,42800,1420.847244560894
1,42900,1420.847244560894
1,43000,1416.0268223098387
1,43100,1416.0268223098387
1,43200,1416.0268223098387
1,43300,1416.0268223098387
1,43400,1416.0268223098387
1,43500,1416.0268223098387
1,43600,1416.0268223098387
1,43700,1416.0268223098387
1,43800,1416.0268223098387
1,43900,1416.0268223098387
1,44000,1416.0268223098387
1,44100,1416.0268223098387
1,44200,1416.0268223098387
1,44300,1416.0268223098387
1,44400,1416.0268223098387
1,44500,1416.0268223098387
1,44600,1416.0268223098387
1,44700,1416.0268223098387
1,44800,1416.0268223098387
1,44900,1416.0268223098387
1,45000,1416.0268223098387
1,45100,1416.0268223098387
1,45200,1416.0268223098387
1,45300,1416.0268223098387
1,45400,1416.0268223098387
1,45500,1416.0268223098387
1,45600,1416.0268223098387
1,45700,1416.0268223098387
1,45800,1416.0268223098387
1,45900,1416.0268223098387
1,46000,1416.0268223098387
1,46100,1416.0268223098387
1,46200,1416.0268223098387
1,46300,1416.0268223098387
1,46400,1416.0268223098387
1,46500,1416.0268223098387
1,46600,1416.0268223098387
1,46700,1416.0268223098387
1,46800,1416.0268223098387
1,46900,1416.0268223098387
1,47000,1416.0268223098387
1,47100,1416.0268223098387
1,47200,1416.0268223098387
1,47300,1416.0268223098387
1,47400,1416.0268223098387
1,47500,1416.0268223098387
1,47600,1416.0268223098387
1,47700,1407.3549992046187
1,47800,1407.3549992046187
1,47900,1407.3549992046187
1,48000,1407.3549992046187
1,48100,1407.3549992046187
1,48200,1407.3549992046187
1,48300,1407.3549992046187
1,48400,1407.3549992046187
1,48500,1407.3549992046187
1,48600,1407.3549992046187
1,48700,1407.3549992046187
1,48800,1407.3549992046187
1,48900,1407.3549992046187
1,49000,1407.3549992046187
1,49100,1407.3549992046187
1,49200,1407.3549992046187
1,49300,1407.3549992046187
1,49400,1407.3549992046187
1,49500,1407.3549992046187
1,49600,1407.3549992046187
1,49700,1404.796835773462
1,49800,1404.796835773462
1,49900,1404.796835773462
1,50000,1404.796835773462
2,200,2554.1905718927346
2,300,2410.5579608230523
2,400,2377.516664483193
2,500,2361.856470769277
2,600,2361.856470769277
2,700,2317.7159787325377
