Seed,Evaluation,BestDistance
0,36100,1112.3362473767754
0,36150,1112.3362473767754
0,36200,1112.3362473767754
0,36250,1112.3362473767754
0,36300,1112.3362473767754
0,36350,1112.3362473767754
0,36400,1112.3362473767754
0,36450,1112.3362473767754
0,36500,1112.3362473767754
0,36550,1112.3362473767754
0,36600,1112.3362473767754
0,36650,1112.3362473767754
0,36700,1112.3362473767754
0,36750,1112.3362473767754
0,36800,1112.3362473767754
0,36850,1112.3362473767754
0,36900,1112.3362473767754
0,36950,1112.3362473767754
0,37000,1112.3362473767754
0,37050,1112.3362473767754
0,37100,1112.3362473767754
0,37150,1112.3362473767754
0,37200,1112.3362473767754
0,37250,1112.3362473767754
0,37300,1112.3362473767754
0,37350,1112.3362473767754
0,37400,1112.3362473767754
0,37450,1112.3362473767754
0,37500,1112.3362473767754
0,37550,1112.3362473767754
0,37600,1112.3362473767754
0,37650,1112.3362473767754
0,37700,1112.3362473767754
0,37750,1112.3362473767754
0,37800,1112.3362473767754
0,37850,1112.3362473767754
0,37900,1112.3362473767754
0,37950,1112.3362473767754
0,38000,1112.3362473767754
0,38050,1112.3362473767754
0,38100,1112.3362473767754
0,38150,1112.3362473767754
0,38200,1112.3362473767754
0,38250,1112.3362473767754
0,38300,1112.3362473767754
0,38350,1112.3362473767754
0,38400,1112.3362473767754
0,38450,1112.3362473767754
0,38500,1112.3362473767754
0,38550,1112.3362473767754
0,38600,1112.3362473767754
0,38650,1112.3362473767754
0,38700,1112.3362473767754
0,38750,1112.3362473767754
0,38800,1112.3362473767754
0,38850,1112.3362473767754
0,38900,1112.3362473767754
0,38950,1112.3362473767754
0,39000,1112.3362473767754
0,39050,1112.3362473767754
0,39100,1112.3362473767754
0,39150,1112.3362473767754
0,39200,1112.3362473767754
0,39250,1112.3362473767754
0,39300,1112.3362473767754
0,39350,1112.3362473767754
0,39400,1112.3362473767754
0,39450,1112.3362473767754
0,39500,1112.3362473767754
0,39550,1112.3362473767754
0,39600,1112.3362473767754
0,39650,1112.3362473767754
0,39700,1112.3362473767754
0,39750,1112.3362473767754
0,39800,1112.3362473767754
0,39850,1112.3362473767754
0,39900,1112.3362473767754
0,39950,1112.3362473767754
0,40000,1112.3362473767754
0,40050,1112.3362473767754
0,40100,1112.3362473767754
0,40150,1112.3362473767754
0,40200,1112.3362473767754
